x,y,soilBaseQuality,sunlight,nutrients,pH,organicMatter,compaction,salinity
922,793.76,0.625138,0.492275,0.642742,0.81271,0.400479,0.358805,0.89167
932.88,793.76,0.419536,0.869465,0.7352,0.26808,0.231273,0.746804,0.437241
943.76,793.76,0.218517,0.259371,0.545593,0.764756,0.747306,0.622468,0.402339
954.64,793.76,0.83104,0.26068,0.633659,0.682915,0.271511,0.823268,0.562221
965.52,793.76,0.543104,0.516574,0.275572,0.268242,0.808849,0.718314,0.880952
976.4,793.76,0.309328,0.87712,0.872621,0.528864,0.846585,0.707821,0.596944
987.28,793.76,0.877858,0.554625,0.834185,0.896375,0.613997,0.479778,0.761131
998.16,793.76,0.461302,0.202246,0.26347,0.392343,0.262926,0.697129,0.875257
1009.04,793.76,0.334437,0.620396,0.537479,0.677541,0.23697,0.613051,0.745783
693.52,804.64,0.845818,0.431366,0.726735,0.255146,0.408485,0.699356,0.584011
704.4,804.64,0.35507,0.507178,0.280955,0.332928,0.861803,0.21514,0.329303
715.28,804.64,0.5758,0.494918,0.890434,0.837102,0.497163,0.253904,0.329444
726.16,804.64,0.560089,0.751033,0.304702,0.694526,0.471429,0.642181,0.472067
737.04,804.64,0.508399,0.355232,0.31785,0.454217,0.586597,0.844585,0.509364
747.92,804.64,0.795083,0.643941,0.893374,0.250153,0.251119,0.274329,0.383082
758.8,804.64,0.212922,0.289469,0.512385,0.588722,0.584386,0.502818,0.525823
769.68,804.64,0.881549,0.556722,0.655268,0.541638,0.407755,0.75997,0.336164
780.56,804.64,0.679184,0.50215,0.608231,0.287583,0.657382,0.726081,0.5418
791.44,804.64,0.34398,0.670666,0.851164,0.239063,0.414607,0.844538,0.289216
802.32,804.64,0.465726,0.218867,0.472297,0.478647,0.308335,0.784682,0.867369
813.2,804.64,0.692721,0.3875,0.493192,0.674271,0.744223,0.24846,0.315909
824.08,804.64,0.251978,0.80843,0.452073,0.731162,0.41058,0.860304,0.818744
834.96,804.64,0.867962,0.686385,0.460544,0.311942,0.457051,0.411708,0.351005
845.84,804.64,0.671658,0.356246,0.440221,0.237383,0.375112,0.712518,0.516031
856.72,804.64,0.483448,0.5972,0.4834,0.276169,0.784701,0.776592,0.75044
867.6,804.64,0.628923,0.825052,0.866349,0.680901,0.733482,0.418422,0.512063
878.48,804.64,0.244063,0.378726,0.430807,0.212025,0.865112,0.691351,0.323967
889.36,804.64,0.422163,0.203059,0.474972,0.89382,0.359304,0.715193,0.231203
900.24,804.64,0.534417,0.527711,0.547234,0.817864,0.224911,0.830634,0.894034
911.12,804.64,0.809611,0.707226,0.744473,0.538534,0.632278,0.710822,0.319435
922,804.64,0.465761,0.229244,0.631498,0.509823,0.407971,0.862305,0.521848
932.88,804.64,0.373082,0.653656,0.645816,0.595245,0.656714,0.220788,0.589065
943.76,804.64,0.816019,0.73598,0.620268,0.450436,0.363691,0.267503,0.3683
954.64,804.64,0.388602,0.898136,0.362334,0.298213,0.705362,0.206807,0.636747
965.52,804.64,0.437641,0.71763,0.756183,0.703401,0.746874,0.487681,0.313225
976.4,804.64,0.254845,0.449986,0.635073,0.427927,0.203641,0.380889,0.823172
987.28,804.64,0.660356,0.401677,0.512237,0.576375,0.237657,0.232506,0.82681
998.16,804.64,0.401348,0.300008,0.295111,0.58995,0.298145,0.457444,0.688163
704.4,815.52,0.803507,0.464252,0.42491,0.341147,0.281881,0.281093,0.844549
715.28,815.52,0.828755,0.568773,0.257773,0.8836,0.818759,0.692847,0.411527
726.16,815.52,0.822401,0.873736,0.3347,0.582756,0.375412,0.646937,0.259131
737.04,815.52,0.413069,0.679443,0.885942,0.614418,0.779451,0.281052,0.304367
747.92,815.52,0.877596,0.538497,0.79253,0.781102,0.802748,0.31744,0.22225
758.8,815.52,0.88463,0.398532,0.866799,0.813385,0.767306,0.224572,0.796985
769.68,815.52,0.686065,0.717419,0.308513,0.608465,0.691154,0.443212,0.291222
780.56,815.52,0.866567,0.890149,0.350353,0.379636,0.669592,0.336295,0.794054
791.44,815.52,0.549043,0.417347,0.898421,0.526639,0.755844,0.790951,0.407741
802.32,815.52,0.658592,0.20839,0.429991,0.643222,0.406923,0.39679,0.556607
813.2,815.52,0.274229,0.421362,0.453592,0.760293,0.238781,0.562105,0.468759
824.08,815.52,0.729935,0.805318,0.559981,0.696502,0.795467,0.710334,0.876138
834.96,815.52,0.565059,0.846629,0.770192,0.214103,0.363976,0.768613,0.540742
845.84,815.52,0.21982,0.659563,0.748483,0.678412,0.667954,0.278475,0.421635
856.72,815.52,0.874876,0.475265,0.778242,0.249105,0.696627,0.331834,0.809399
867.6,815.52,0.735407,0.69394,0.378157,0.565343,0.599257,0.738138,0.361844
878.48,815.52,0.494724,0.548472,0.337982,0.859784,0.495101,0.208174,0.873887
889.36,815.52,0.659077,0.776787,0.514628,0.678897,0.53635,0.363112,0.457309
900.24,815.52,0.304303,0.441587,0.678944,0.27918,0.716851,0.557186,0.328285
911.12,815.52,0.513478,0.68902,0.237684,0.348885,0.482959,0.415841,0.714228
922,815.52,0.882217,0.253979,0.876072,0.476941,0.602451,0.314055,0.436725
932.88,815.52,0.897552,0.322229,0.410611,0.656629,0.899015,0.72524,0.435526
943.76,815.52,0.535365,0.888351,0.692835,0.639669,0.429938,0.471779,0.718849
954.64,815.52,0.246789,0.828964,0.847134,0.560267,0.617984,0.884817,0.709152
965.52,815.52,0.200944,0.400659,0.52338,0.88316,0.454638,0.499453,0.460101
976.4,815.52,0.857089,0.613508,0.696826,0.854642,0.735737,0.207437,0.611271
987.28,815.52,0.734752,0.732676,0.846796,0.370117,0.721027,0.639631,0.809786
715.28,826.4,0.250965,0.21141,0.628635,0.297754,0.840375,0.575768,0.658021
726.16,826.4,0.558359,0.560586,0.467174,0.559303,0.761245,0.790554,0.542463
737.04,826.4,0.315883,0.390007,0.802564,0.272972,0.803515,0.599389,0.227614
747.92,826.4,0.639251,0.606826,0.638884,0.474004,0.439502,0.585681,0.644121
758.8,826.4,0.260529,0.325312,0.553907,0.311495,0.336722,0.282542,0.409249
769.68,826.4,0.277097,0.65831,0.86727,0.635456,0.318896,0.434444,0.294758
780.56,826.4,0.880141,0.324998,0.637221,0.296023,0.515005,0.539784,0.368996
791.44,826.4,0.41852,0.239174,0.396609,0.857771,0.645999,0.835494,0.431775
802.32,826.4,0.885501,0.521174,0.875896,0.24603,0.646487,0.529803,0.357525
813.2,826.4,0.783209,0.612345,0.566774,0.860306,0.370655,0.534044,0.595762
824.08,826.4,0.489552,0.768488,0.69052,0.469693,0.893486,0.427741,0.565716
834.96,826.4,0.508491,0.767525,0.734712,0.727011,0.806699,0.231321,0.684782
845.84,826.4,0.552698,0.866815,0.216557,0.538199,0.487989,0.892453,0.58423
856.72,826.4,0.234475,0.522256,0.741755,0.817684,0.234601,0.408529,0.77799
867.6,826.4,0.405256,0.742573,0.473752,0.694808,0.611061,0.264271,0.264501
878.48,826.4,0.604546,0.492012,0.630217,0.213037,0.359537,0.464929,0.740048
889.36,826.4,0.266236,0.49625,0.52483,0.618934,0.463064,0.541386,0.257133
900.24,826.4,0.751053,0.533839,0.641363,0.785529,0.856095,0.483117,0.703213
911.12,826.4,0.890696,0.691646,0.581203,0.395952,0.534219,0.854955,0.89076
922,826.4,0.245279,0.219226,0.255261,0.649826,0.511239,0.685478,0.662863
932.88,826.4,0.670776,0.250407,0.502911,0.737012,0.546656,0.82774,0.455946
943.76,826.4,0.809721,0.469127,0.513079,0.660774,0.802966,0.254442,0.546303
954.64,826.4,0.75906,0.537559,0.349516,0.749756,0.329205,0.730719,0.245708
965.52,826.4,0.663424,0.685674,0.236468,0.708703,0.704901,0.291729,0.458529
976.4,826.4,0.316139,0.777206,0.221391,0.786915,0.827613,0.524302,0.623927
726.16,837.28,0.474269,0.452042,0.879872,0.38399,0.721169,0.492951,0.844764
737.04,837.28,0.624134,0.547393,0.491067,0.483195,0.884952,0.640583,0.332951
747.92,837.28,0.314157,0.471302,0.378659,0.777581,0.256976,0.415126,0.586284
758.8,837.28,0.761877,0.506855,0.844813,0.878016,0.384061,0.866204,0.764931
769.68,837.28,0.311674,0.490506,0.488857,0.585944,0.742549,0.46873,0.769934
780.56,837.28,0.563718,0.761681,0.714698,0.287852,0.409074,0.305765,0.571047
791.44,837.28,0.394026,0.746347,0.703998,0.508183,0.317649,0.882656,0.385764
802.32,837.28,0.374626,0.397783,0.772048,0.236503,0.704637,0.716861,0.214519
813.2,837.28,0.888699,0.683065,0.779449,0.300373,0.273571,0.368307,0.686317
824.08,837.28,0.81612,0.637037,0.556251,0.479837,0.498717,0.370949,0.567689
834.96,837.28,0.707791,0.476713,0.238736,0.201817,0.323061,0.742734,0.509999
845.84,837.28,0.44071,0.72539,0.695763,0.615336,0.223172,0.567811,0.651839
856.72,837.28,0.72781,0.384672,0.666357,0.716509,0.867737,0.545806,0.816882
867.6,837.28,0.241308,0.714113,0.603199,0.857428,0.45115,0.25945,0.437265
878.48,837.28,0.749867,0.430399,0.804954,0.557658,0.707112,0.843691,0.559475
889.36,837.28,0.830173,0.686424,0.869474,0.370883,0.511814,0.665238,0.786219
900.24,837.28,0.534987,0.333049,0.538058,0.362797,0.517721,0.304415,0.879305
911.12,837.28,0.485457,0.650221,0.796188,0.526765,0.464334,0.499387,0.484193
922,837.28,0.715484,0.558837,0.721458,0.565351,0.789235,0.626412,0.22301
932.88,837.28,0.596347,0.570103,0.582484,0.52652,0.356527,0.551959,0.697403
943.76,837.28,0.668341,0.317196,0.583622,0.303328,0.450245,0.22168,0.466124
954.64,837.28,0.767966,0.326095,0.44543,0.353423,0.776316,0.341617,0.680189
965.52,837.28,0.34065,0.641004,0.264382,0.856135,0.299841,0.785839,0.521486
737.04,848.16,0.889076,0.512251,0.544496,0.585423,0.882354,0.22698,0.211943
747.92,848.16,0.338881,0.578939,0.709346,0.807222,0.696135,0.392969,0.21055
758.8,848.16,0.24638,0.414648,0.476674,0.814346,0.540743,0.722104,0.26777
769.68,848.16,0.417059,0.863722,0.747958,0.557709,0.604726,0.81234,0.513844
780.56,848.16,0.704567,0.698179,0.83533,0.693643,0.310431,0.479825,0.379066
791.44,848.16,0.292785,0.506805,0.39101,0.431666,0.885744,0.200356,0.338888
802.32,848.16,0.681879,0.393325,0.349438,0.728259,0.607974,0.626113,0.642605
813.2,848.16,0.248717,0.448217,0.710375,0.465775,0.411939,0.558333,0.823485
824.08,848.16,0.816665,0.470673,0.437328,0.621232,0.268852,0.372658,0.414875
834.96,848.16,0.379283,0.652484,0.593942,0.472068,0.259289,0.784952,0.703734
845.84,848.16,0.245033,0.785308,0.842622,0.726912,0.278633,0.29206,0.555171
856.72,848.16,0.686607,0.718173,0.297776,0.735323,0.26639,0.808151,0.301099
867.6,848.16,0.478329,0.466484,0.224583,0.394994,0.737157,0.461912,0.816227
878.48,848.16,0.80601,0.63457,0.331102,0.285293,0.387053,0.725044,0.557361
889.36,848.16,0.446342,0.609996,0.361095,0.491375,0.495304,0.303718,0.318287
900.24,848.16,0.573937,0.395778,0.673458,0.360544,0.213951,0.771235,0.895867
911.12,848.16,0.280341,0.679386,0.296965,0.55867,0.24587,0.321549,0.753664
922,848.16,0.783028,0.58346,0.669891,0.689037,0.31803,0.800993,0.77433
932.88,848.16,0.505084,0.626037,0.431692,0.751426,0.336032,0.592787,0.342802
943.76,848.16,0.631336,0.696505,0.461089,0.305273,0.892282,0.234547,0.465816
954.64,848.16,0.206233,0.805782,0.461683,0.286574,0.585168,0.558649,0.645244
747.92,859.04,0.631038,0.680197,0.498909,0.514066,0.363657,0.2688,0.303103
758.8,859.04,0.481688,0.869793,0.877433,0.786771,0.59583,0.409125,0.638197
769.68,859.04,0.731862,0.801912,0.780999,0.463198,0.598417,0.342088,0.568471
780.56,859.04,0.590699,0.376635,0.834287,0.596933,0.282417,0.39597,0.683507
791.44,859.04,0.667585,0.754619,0.428751,0.398623,0.534816,0.72766,0.712688
802.32,859.04,0.698474,0.79646,0.815791,0.280161,0.766253,0.793225,0.866932
813.2,859.04,0.462083,0.30235,0.60513,0.293945,0.204262,0.486129,0.557143
824.08,859.04,0.602679,0.628216,0.225614,0.293378,0.804851,0.859901,0.690311
834.96,859.04,0.887268,0.355871,0.473818,0.654853,0.21049,0.702569,0.853475
845.84,859.04,0.545306,0.53023,0.666164,0.34378,0.42669,0.581955,0.423941
856.72,859.04,0.292943,0.47518,0.390873,0.555026,0.577529,0.796003,0.648971
867.6,859.04,0.581792,0.382132,0.306114,0.28447,0.810348,0.331727,0.377849
878.48,859.04,0.715199,0.291628,0.86816,0.702468,0.447499,0.441978,0.45732
889.36,859.04,0.45799,0.244547,0.410796,0.803296,0.574777,0.87696,0.247076
900.24,859.04,0.801466,0.558914,0.471017,0.894409,0.834094,0.66189,0.549435
911.12,859.04,0.511623,0.557893,0.298406,0.893415,0.740025,0.404519,0.277885
922,859.04,0.650373,0.536246,0.455734,0.465573,0.627875,0.423894,0.26804
932.88,859.04,0.875374,0.665872,0.525361,0.433364,0.710419,0.736156,0.33666
943.76,859.04,0.385195,0.713116,0.383736,0.286662,0.37203,0.654752,0.281071
769.68,869.92,0.306124,0.416643,0.630506,0.617747,0.774536,0.728912,0.611162
780.56,869.92,0.614561,0.233431,0.689048,0.364934,0.569678,0.244782,0.630506
791.44,869.92,0.297552,0.468676,0.698546,0.272926,0.234548,0.323907,0.50629
802.32,869.92,0.744966,0.860063,0.64295,0.230162,0.673179,0.826686,0.316824
813.2,869.92,0.845209,0.581438,0.397895,0.251334,0.798081,0.828401,0.669081
824.08,869.92,0.672616,0.657313,0.380244,0.387177,0.690744,0.869291,0.552111
834.96,869.92,0.360422,0.214074,0.282618,0.457974,0.48275,0.781164,0.5309
845.84,869.92,0.517297,0.205071,0.837191,0.362264,0.865134,0.580141,0.392426
856.72,869.92,0.638314,0.506827,0.509249,0.583523,0.888265,0.707144,0.634857
867.6,869.92,0.786346,0.635545,0.403938,0.558962,0.392857,0.584182,0.746139
878.48,869.92,0.883601,0.553473,0.39825,0.344023,0.567547,0.480868,0.601997
889.36,869.92,0.850296,0.362032,0.232897,0.467593,0.367103,0.870088,0.629857
900.24,869.92,0.332238,0.550229,0.822283,0.770551,0.857055,0.431532,0.454075
911.12,869.92,0.84532,0.238676,0.888932,0.731666,0.67422,0.39287,0.390628
922,869.92,0.867078,0.777051,0.236767,0.850679,0.430524,0.435018,0.294702
802.32,880.8,0.798071,0.715886,0.6967,0.748367,0.877918,0.729597,0.315961
813.2,880.8,0.345021,0.699685,0.745818,0.477259,0.349914,0.668101,0.34781
824.08,880.8,0.30697,0.899632,0.601885,0.25229,0.238308,0.590816,0.783956
834.96,880.8,0.712529,0.783686,0.274584,0.679606,0.660737,0.311351,0.630286
845.84,880.8,0.891262,0.546369,0.724988,0.789333,0.362255,0.521688,0.6377
856.72,880.8,0.340172,0.351285,0.753661,0.485193,0.85097,0.599479,0.762452
867.6,880.8,0.300884,0.367579,0.210262,0.407853,0.367212,0.612146,0.460143
878.48,880.8,0.40552,0.302962,0.344099,0.218048,0.886648,0.418683,0.697655
889.36,880.8,0.647386,0.530034,0.427941,0.638648,0.876402,0.252929,0.527981
1182.32,390.88,0.538568,0.402775,0.624527,0.51497,0.455704,0.252508,0.653627
1193.2,390.88,0.830321,0.318189,0.232457,0.656222,0.23753,0.796479,0.433094
1204.08,390.88,0.55635,0.522954,0.310849,0.34275,0.25969,0.396458,0.296361
1214.96,390.88,0.408573,0.74221,0.455492,0.660418,0.532062,0.632672,0.898911
1225.84,390.88,0.540595,0.607506,0.88479,0.879163,0.810281,0.609317,0.494133
1236.72,390.88,0.365985,0.661825,0.24776,0.296306,0.780014,0.280217,0.752528
1247.6,390.88,0.817544,0.876696,0.285622,0.473894,0.49965,0.396471,0.616644
1258.48,390.88,0.55934,0.592929,0.713005,0.767912,0.435139,0.268497,0.52833
1269.36,390.88,0.767201,0.701169,0.527241,0.407796,0.408675,0.512031,0.386959
1280.24,390.88,0.318956,0.221348,0.681092,0.484941,0.683173,0.728852,0.581246
1291.12,390.88,0.563187,0.809069,0.433774,0.480731,0.785765,0.519396,0.754625
1302,390.88,0.385415,0.715867,0.471269,0.744754,0.408796,0.284275,0.612667
1160.56,401.76,0.643935,0.352772,0.240997,0.511136,0.853941,0.568238,0.718933
1171.44,401.76,0.362616,0.880269,0.205892,0.481572,0.201617,0.686984,0.766513
1182.32,401.76,0.684791,0.515837,0.447759,0.347978,0.424906,0.681533,0.628708
1193.2,401.76,0.310671,0.300929,0.483334,0.496086,0.816796,0.754603,0.34084
1204.08,401.76,0.325591,0.838877,0.753507,0.769526,0.291649,0.794504,0.380663
1214.96,401.76,0.24559,0.462741,0.899595,0.408206,0.44301,0.205487,0.689778
1225.84,401.76,0.444627,0.692472,0.556291,0.229418,0.308309,0.80405,0.377395
1236.72,401.76,0.533215,0.585583,0.806104,0.643886,0.686512,0.389437,0.239972
1247.6,401.76,0.603308,0.24404,0.380812,0.728899,0.882918,0.234319,0.598425
1258.48,401.76,0.274567,0.828823,0.779088,0.320157,0.391565,0.778683,0.528363
1269.36,401.76,0.634575,0.784171,0.318142,0.879202,0.576642,0.674433,0.20862
1280.24,401.76,0.684951,0.578483,0.386015,0.318166,0.264066,0.292119,0.762051
1291.12,401.76,0.750578,0.481557,0.802023,0.453886,0.525597,0.282835,0.282785
1302,401.76,0.508514,0.317154,0.681211,0.583081,0.245977,0.560299,0.703238
1312.88,401.76,0.437542,0.438982,0.331602,0.872117,0.323152,0.449744,0.851319
1323.76,401.76,0.699795,0.224176,0.859939,0.484746,0.602659,0.345954,0.602911
1138.8,412.64,0.666725,0.438073,0.464962,0.517303,0.71963,0.366985,0.77119
1149.68,412.64,0.345226,0.44982,0.853975,0.653741,0.566974,0.635185,0.336822
1160.56,412.64,0.612951,0.295484,0.840061,0.850493,0.534466,0.271662,0.82261
1171.44,412.64,0.657618,0.521406,0.773928,0.457413,0.545582,0.733867,0.742159
1182.32,412.64,0.248241,0.879821,0.44507,0.714966,0.417894,0.710032,0.33227
1193.2,412.64,0.237523,0.877017,0.203459,0.38275,0.426838,0.857434,0.836491
1204.08,412.64,0.793812,0.592619,0.273313,0.506763,0.688103,0.213373,0.457256
1214.96,412.64,0.322568,0.285036,0.379865,0.780186,0.606442,0.253794,0.337599
1225.84,412.64,0.252024,0.787661,0.879758,0.300265,0.767481,0.424828,0.815231
1236.72,412.64,0.285375,0.23486,0.247501,0.322899,0.211877,0.25096,0.505649
1247.6,412.64,0.438715,0.208394,0.442139,0.332527,0.601013,0.515452,0.639289
1258.48,412.64,0.389116,0.528826,0.896545,0.511684,0.613862,0.37641,0.391871
1269.36,412.64,0.320303,0.430204,0.52947,0.372327,0.317864,0.509228,0.472592
1280.24,412.64,0.885346,0.734056,0.387823,0.270721,0.768916,0.435324,0.39362
1291.12,412.64,0.780793,0.486284,0.699268,0.319508,0.494678,0.241408,0.452034
1302,412.64,0.895691,0.55686,0.891324,0.384807,0.885686,0.887869,0.696491
1312.88,412.64,0.599547,0.364279,0.888362,0.719851,0.594483,0.517832,0.892178
1323.76,412.64,0.712347,0.82706,0.464769,0.697693,0.661115,0.652592,0.768414
1334.64,412.64,0.530031,0.887916,0.262034,0.410824,0.4742,0.761302,0.530332
1345.52,412.64,0.768878,0.80271,0.782366,0.764569,0.45957,0.77369,0.249376
1127.92,423.52,0.445255,0.761558,0.745867,0.844803,0.225837,0.734229,0.664653
1138.8,423.52,0.62032,0.352061,0.656831,0.432667,0.27912,0.2216,0.23036
1149.68,423.52,0.740236,0.674192,0.798774,0.370267,0.662108,0.860808,0.581091
1160.56,423.52,0.236308,0.72211,0.211422,0.805187,0.624819,0.793788,0.669756
1171.44,423.52,0.884389,0.667478,0.719132,0.429645,0.529037,0.564999,0.374447
1182.32,423.52,0.554874,0.399228,0.839101,0.275194,0.551289,0.595932,0.507861
1193.2,423.52,0.630409,0.617532,0.538221,0.470645,0.391724,0.436994,0.640912
1204.08,423.52,0.853833,0.397802,0.322002,0.890141,0.219912,0.333424,0.795328
1214.96,423.52,0.644731,0.227213,0.565084,0.629121,0.694691,0.384216,0.858765
1225.84,423.52,0.323728,0.749215,0.333212,0.678602,0.248444,0.272313,0.753796
1236.72,423.52,0.599733,0.668245,0.361656,0.330142,0.385777,0.699877,0.600787
1247.6,423.52,0.577501,0.236871,0.341699,0.531334,0.434673,0.463701,0.521475
1258.48,423.52,0.454585,0.597126,0.416803,0.899317,0.624339,0.781887,0.628437
1269.36,423.52,0.41903,0.266103,0.587203,0.542758,0.815318,0.720415,0.32136
1280.24,423.52,0.863762,0.792728,0.875155,0.563495,0.560973,0.336811,0.693637
1291.12,423.52,0.74675,0.836688,0.394424,0.424251,0.873559,0.536123,0.755585
1302,423.52,0.408233,0.799824,0.37706,0.662818,0.49695,0.593862,0.662135
1312.88,423.52,0.221288,0.475749,0.390572,0.440318,0.541852,0.777775,0.783076
1323.76,423.52,0.457169,0.59819,0.204436,0.420931,0.490918,0.879591,0.784426
1334.64,423.52,0.851891,0.316402,0.578063,0.698641,0.25309,0.772487,0.222892
1345.52,423.52,0.22665,0.40861,0.778476,0.434883,0.308434,0.255536,0.897701
1356.4,423.52,0.605384,0.649399,0.659836,0.626672,0.225148,0.850408,0.86699
1367.28,423.52,0.566999,0.728183,0.750066,0.824169,0.426373,0.754502,0.3451
1106.16,434.4,0.717292,0.734092,0.229526,0.669183,0.850495,0.607588,0.467824
1117.04,434.4,0.203585,0.480075,0.490716,0.230235,0.688684,0.369192,0.465118
1127.92,434.4,0.797118,0.424728,0.462819,0.502502,0.874126,0.222655,0.229175
1138.8,434.4,0.899274,0.873063,0.896165,0.566273,0.701247,0.746231,0.490442
1149.68,434.4,0.22762,0.600733,0.635542,0.744912,0.434825,0.665067,0.514094
1160.56,434.4,0.38532,0.372655,0.781918,0.388905,0.65273,0.372634,0.41914
1171.44,434.4,0.441414,0.541826,0.684258,0.338533,0.766554,0.247076,0.641035
1182.32,434.4,0.74068,0.269731,0.67021,0.739954,0.242795,0.666375,0.406227
1193.2,434.4,0.744041,0.512606,0.696669,0.771661,0.213339,0.432211,0.616573
1204.08,434.4,0.448164,0.897278,0.230667,0.633484,0.369934,0.812585,0.822389
1214.96,434.4,0.822663,0.285219,0.341529,0.364078,0.627045,0.825786,0.502611
1225.84,434.4,0.493598,0.872863,0.243646,0.334279,0.242594,0.713856,0.874233
1236.72,434.4,0.285389,0.480231,0.38046,0.82943,0.792836,0.87713,0.701091
1247.6,434.4,0.806175,0.409341,0.417664,0.354339,0.406619,0.448331,0.787822
1258.48,434.4,0.576553,0.360917,0.710211,0.499216,0.446136,0.851739,0.663294
1269.36,434.4,0.873181,0.777526,0.265905,0.466779,0.750388,0.309551,0.601058
1280.24,434.4,0.792982,0.823407,0.575291,0.878371,0.403638,0.755751,0.807801
1291.12,434.4,0.296474,0.73288,0.608892,0.202649,0.242221,0.826556,0.356988
1302,434.4,0.44884,0.374887,0.24481,0.825393,0.535804,0.755021,0.424609
1312.88,434.4,0.781939,0.706761,0.887903,0.75512,0.584287,0.253808,0.321899
1323.76,434.4,0.434675,0.363359,0.722957,0.327657,0.286766,0.398247,0.306029
1334.64,434.4,0.490404,0.253998,0.213829,0.586878,0.786878,0.622721,0.589527
1345.52,434.4,0.8291,0.549277,0.746515,0.37794,0.724164,0.791326,0.303333
1356.4,434.4,0.359968,0.646347,0.527942,0.241907,0.453108,0.515846,0.797027
1367.28,434.4,0.837394,0.569654,0.218926,0.372069,0.733013,0.741882,0.499727
1378.16,434.4,0.81978,0.24013,0.605755,0.410183,0.294127,0.619585,0.797061
1095.28,445.28,0.881006,0.342306,0.486589,0.810106,0.691583,0.333104,0.288046
1106.16,445.28,0.515747,0.224429,0.391379,0.675714,0.670776,0.719321,0.717621
1117.04,445.28,0.223884,0.335167,0.614648,0.861278,0.704821,0.633574,0.333347
1127.92,445.28,0.537834,0.475457,0.633074,0.457613,0.515586,0.338829,0.667797
1138.8,445.28,0.609714,0.758414,0.564858,0.59072,0.200719,0.851447,0.500825
1149.68,445.28,0.692302,0.284551,0.588871,0.308049,0.30898,0.780249,0.783763
1160.56,445.28,0.779757,0.59957,0.601385,0.803641,0.734737,0.316033,0.764919
1171.44,445.28,0.539557,0.749607,0.898266,0.877391,0.325064,0.631341,0.435005
1182.32,445.28,0.64065,0.77017,0.202801,0.350364,0.628583,0.56766,0.741084
1193.2,445.28,0.629303,0.519107,0.341909,0.421605,0.603657,0.73078,0.529654
1204.08,445.28,0.712638,0.611029,0.413417,0.592394,0.310599,0.814802,0.496035
1214.96,445.28,0.845336,0.230835,0.360954,0.484894,0.780442,0.359221,0.462285
1225.84,445.28,0.205506,0.790561,0.69729,0.646157,0.660731,0.700091,0.796521
1236.72,445.28,0.389315,0.367751,0.637604,0.818617,0.686857,0.779513,0.340222
1247.6,445.28,0.390515,0.610293,0.669876,0.203152,0.321322,0.883293,0.595547
1258.48,445.28,0.431921,0.798095,0.891582,0.377257,0.82893,0.352536,0.662151
1269.36,445.28,0.709372,0.511757,0.224436,0.714878,0.402318,0.721725,0.461035
1280.24,445.28,0.863049,0.521816,0.357555,0.352364,0.689567,0.79516,0.270981
1291.12,445.28,0.476424,0.674673,0.411204,0.666939,0.384966,0.88108,0.670091
1302,445.28,0.506287,0.864373,0.365638,0.738208,0.762468,0.357219,0.215465
1312.88,445.28,0.691398,0.509755,0.677616,0.50077,0.821512,0.702052,0.315648
1323.76,445.28,0.32383,0.523777,0.576683,0.28688,0.845594,0.734238,0.439243
1334.64,445.28,0.63516,0.629398,0.510225,0.211585,0.404071,0.721428,0.678523
1345.52,445.28,0.589036,0.702508,0.448614,0.895323,0.666881,0.614252,0.733532
1356.4,445.28,0.529349,0.771471,0.748997,0.320746,0.381227,0.526613,0.621516
1367.28,445.28,0.302739,0.328665,0.737164,0.426569,0.652443,0.413847,0.513449
1378.16,445.28,0.598037,0.248085,0.752692,0.333197,0.677483,0.362917,0.344781
1389.04,445.28,0.881554,0.884345,0.823305,0.57059,0.686853,0.371919,0.565914
1084.4,456.16,0.453734,0.786171,0.399445,0.783083,0.657642,0.248442,0.203829
1095.28,456.16,0.838869,0.575056,0.625345,0.241608,0.703721,0.462509,0.468177
1106.16,456.16,0.456164,0.676356,0.781626,0.854201,0.724441,0.634318,0.287398
1117.04,456.16,0.501924,0.797234,0.432179,0.483478,0.781579,0.355484,0.854068
1127.92,456.16,0.568432,0.527403,0.519981,0.822166,0.413573,0.719427,0.705249
1138.8,456.16,0.871216,0.767869,0.709078,0.810084,0.442925,0.434423,0.851692
1149.68,456.16,0.246646,0.696932,0.419869,0.50281,0.473288,0.301495,0.457011
1160.56,456.16,0.29773,0.735813,0.544408,0.599654,0.633047,0.776588,0.883132
1171.44,456.16,0.514627,0.232071,0.837199,0.883059,0.559474,0.457181,0.805225
1182.32,456.16,0.773048,0.276608,0.610474,0.744263,0.844477,0.419552,0.654348
1193.2,456.16,0.387401,0.653975,0.60604,0.434047,0.450907,0.825909,0.736857
1204.08,456.16,0.724196,0.227404,0.293868,0.821925,0.763216,0.638276,0.521579
1214.96,456.16,0.496263,0.514864,0.50471,0.81089,0.546935,0.44191,0.793949
1225.84,456.16,0.206409,0.699091,0.699174,0.779457,0.775698,0.409648,0.62372
1236.72,456.16,0.720175,0.629199,0.378068,0.207576,0.383174,0.784107,0.441623
1247.6,456.16,0.634081,0.710016,0.278481,0.458277,0.73742,0.372348,0.380202
1258.48,456.16,0.600636,0.810625,0.701781,0.896899,0.425489,0.306491,0.807789
1269.36,456.16,0.772424,0.548401,0.701738,0.778833,0.347492,0.500911,0.65829
1280.24,456.16,0.223191,0.710559,0.38201,0.743366,0.439758,0.560078,0.750942
